date,name,position,frequency
2015-04,Slow.Ventures,micro_vc,1
2015-04,Slow.Ventures,accelerator,2
2015-04,Slow.Ventures,angel_group,2
2015-04,Slow.Ventures,individual,3
2015-05,Slow.Ventures,micro_vc,4
2015-05,Slow.Ventures,angel_group,3
2015-05,Slow.Ventures,accelerator,1
2015-05,Slow.Ventures,venture_capital,16
2015-05,Slow.Ventures,others,2
2015-06,Slow.Ventures,investment_bank,1
2015-06,Slow.Ventures,others,3
2015-06,Slow.Ventures,venture_capital,16
2015-06,Slow.Ventures,micro_vc,1
2015-06,Slow.Ventures,angel_group,1
2015-06,Slow.Ventures,individual,2
2015-07,Slow.Ventures,others,1
2015-07,Slow.Ventures,venture_capital,10
2015-07,Slow.Ventures,individual,4
2015-07,Slow.Ventures,accelerator,1
2015-07,Slow.Ventures,angel_group,1
2015-07,Slow.Ventures,micro_vc,3
2015-08,Slow.Ventures,corporate_venture_capital,1
2015-08,Slow.Ventures,individual,2
2015-08,Slow.Ventures,others,1
2015-08,Slow.Ventures,venture_capital,2
2015-08,Slow.Ventures,micro_vc,1
2015-09,Slow.Ventures,corporate_venture_capital,1
2015-09,Slow.Ventures,others,1
2015-09,Slow.Ventures,venture_capital,10
2015-09,Slow.Ventures,individual,1
2015-09,Slow.Ventures,accelerator,1
2015-09,Slow.Ventures,angel_group,1
2015-09,Slow.Ventures,micro_vc,3
2015-10,Slow.Ventures,others,2
2015-10,Slow.Ventures,venture_capital,13
2015-10,Slow.Ventures,micro_vc,1
2015-11,Slow.Ventures,others,2
2015-11,Slow.Ventures,venture_capital,1
2015-12,Slow.Ventures,micro_vc,1
2015-12,Slow.Ventures,angel_group,2
2015-12,Slow.Ventures,accelerator,1
2015-12,Slow.Ventures,venture_capital,3
2015-12,Slow.Ventures,individual,1
2016-01,Slow.Ventures,accelerator,1
2016-01,Slow.Ventures,venture_capital,1
2016-01,Slow.Ventures,individual,1
2016-02,Slow.Ventures,accelerator,1
2016-02,Slow.Ventures,venture_capital,2
2016-02,Slow.Ventures,others,1
2016-02,Slow.Ventures,angel_group,1
2016-02,Slow.Ventures,micro_vc,2
2016-03,Slow.Ventures,individual,2
2016-03,Slow.Ventures,accelerator,1
2016-03,Slow.Ventures,venture_capital,5
2016-03,Slow.Ventures,micro_vc,2
2016-04,Slow.Ventures,angel_group,1
2016-04,Slow.Ventures,others,1
2016-04,Slow.Ventures,venture_capital,10
2016-04,Slow.Ventures,individual,1
2016-05,Slow.Ventures,micro_vc,1
2016-05,Slow.Ventures,others,1
2016-05,Slow.Ventures,venture_capital,3
2016-05,Slow.Ventures,individual,1
2016-06,Slow.Ventures,venture_capital,2
2016-07,Slow.Ventures,venture_capital,2
2016-07,Slow.Ventures,individual,1
2014-08,Winklevoss.Capital,venture_capital,2
2014-08,Winklevoss.Capital,individual,1
2014-09,Winklevoss.Capital,corporate_venture_capital,1
2014-09,Winklevoss.Capital,others,2
2014-09,Winklevoss.Capital,venture_capital,4
2014-09,Winklevoss.Capital,individual,4
2014-09,Winklevoss.Capital,accelerator,1
2014-09,Winklevoss.Capital,angel_group,1
2014-09,Winklevoss.Capital,micro_vc,1
2014-11,Winklevoss.Capital,venture_capital,3
2014-11,Winklevoss.Capital,micro_vc,2
2014-12,Winklevoss.Capital,individual,1
2014-12,Winklevoss.Capital,others,2
2014-12,Winklevoss.Capital,venture_capital,4
2014-12,Winklevoss.Capital,accelerator,2
2015-01,Winklevoss.Capital,others,2
2015-01,Winklevoss.Capital,venture_capital,8
2015-01,Winklevoss.Capital,individual,2
2015-01,Winklevoss.Capital,accelerator,1
2015-01,Winklevoss.Capital,angel_group,3
2015-01,Winklevoss.Capital,micro_vc,1
2015-02,Winklevoss.Capital,micro_vc,3
2015-02,Winklevoss.Capital,angel_group,2
2015-02,Winklevoss.Capital,venture_capital,7
2015-02,Winklevoss.Capital,individual,2
2015-03,Winklevoss.Capital,others,1
2015-03,Winklevoss.Capital,venture_capital,4
2015-04,Winklevoss.Capital,individual,2
2015-04,Winklevoss.Capital,accelerator,2
2015-04,Winklevoss.Capital,venture_capital,3
2015-04,Winklevoss.Capital,micro_vc,2
2015-05,Winklevoss.Capital,micro_vc,2
2015-05,Winklevoss.Capital,others,2
2015-05,Winklevoss.Capital,venture_capital,4
2015-05,Winklevoss.Capital,accelerator,1
2015-10,Winklevoss.Capital,others,1
2015-11,Winklevoss.Capital,accelerator,1
2015-11,Winklevoss.Capital,venture_capital,4
2015-12,Winklevoss.Capital,venture_capital,1
2015-12,Winklevoss.Capital,individual,1
2015-12,Winklevoss.Capital,accelerator,1
2015-12,Winklevoss.Capital,angel_group,1
2015-12,Winklevoss.Capital,micro_vc,1
2016-02,Winklevoss.Capital,others,1
2016-02,Winklevoss.Capital,venture_capital,1
2014-08,T.Rowe.Price,investment_bank,3
2014-08,T.Rowe.Price,others,1
2014-08,T.Rowe.Price,venture_capital,3
2014-10,T.Rowe.Price,venture_capital,4
2014-11,T.Rowe.Price,venture_capital,3
2014-12,T.Rowe.Price,investment_bank,3
2014-12,T.Rowe.Price,others,2
2014-12,T.Rowe.Price,venture_capital,3
2015-01,T.Rowe.Price,investment_bank,1
2015-01,T.Rowe.Price,venture_capital,2
2015-03,T.Rowe.Price,investment_bank,1
2015-03,T.Rowe.Price,others,1
2015-03,T.Rowe.Price,venture_capital,2
2015-04,T.Rowe.Price,investment_bank,1
2015-04,T.Rowe.Price,others,1
2015-04,T.Rowe.Price,venture_capital,1
2015-05,T.Rowe.Price,venture_capital,1
2015-06,T.Rowe.Price,investment_bank,2
2015-06,T.Rowe.Price,others,2
2015-06,T.Rowe.Price,venture_capital,6
2015-07,T.Rowe.Price,investment_bank,1
2015-07,T.Rowe.Price,corporate_venture_capital,1
2015-07,T.Rowe.Price,venture_capital,3
2015-08,T.Rowe.Price,venture_capital,6
2015-09,T.Rowe.Price,investment_bank,1
2015-09,T.Rowe.Price,others,1
2015-09,T.Rowe.Price,venture_capital,5
2015-10,T.Rowe.Price,others,4
2015-10,T.Rowe.Price,venture_capital,7
2015-12,T.Rowe.Price,investment_bank,1
2015-12,T.Rowe.Price,others,1
2015-12,T.Rowe.Price,venture_capital,1
2016-02,T.Rowe.Price,investment_bank,3
2016-02,T.Rowe.Price,corporate_venture_capital,1
2016-05,T.Rowe.Price,investment_bank,1
2016-05,T.Rowe.Price,venture_capital,3
2016-06,T.Rowe.Price,investment_bank,1
2016-06,T.Rowe.Price,others,1
2016-06,T.Rowe.Price,venture_capital,3
2014-08,Fenox.Venture.Capital,individual,1
2014-08,Fenox.Venture.Capital,accelerator,1
2014-08,Fenox.Venture.Capital,venture_capital,2
2014-08,Fenox.Venture.Capital,micro_vc,2
2014-09,Fenox.Venture.Capital,others,1
2014-09,Fenox.Venture.Capital,accelerator,1
2014-09,Fenox.Venture.Capital,micro_vc,1
2014-12,Fenox.Venture.Capital,investment_bank,1
2014-12,Fenox.Venture.Capital,corporate_venture_capital,1
2014-12,Fenox.Venture.Capital,venture_capital,4
2015-01,Fenox.Venture.Capital,micro_vc,2
2015-01,Fenox.Venture.Capital,angel_group,1
2015-01,Fenox.Venture.Capital,accelerator,3
2015-01,Fenox.Venture.Capital,venture_capital,8
2015-01,Fenox.Venture.Capital,others,1
2015-02,Fenox.Venture.Capital,accelerator,1
2015-04,Fenox.Venture.Capital,others,2
2015-04,Fenox.Venture.Capital,venture_capital,2
2015-04,Fenox.Venture.Capital,accelerator,1
2015-05,Fenox.Venture.Capital,accelerator,1
2015-07,Fenox.Venture.Capital,accelerator,1
2015-10,Fenox.Venture.Capital,others,1
2015-10,Fenox.Venture.Capital,venture_capital,6
2015-10,Fenox.Venture.Capital,individual,2
2015-11,Fenox.Venture.Capital,micro_vc,1
2015-12,Fenox.Venture.Capital,venture_capital,2
2016-02,Fenox.Venture.Capital,venture_capital,1
2016-02,Fenox.Venture.Capital,micro_vc,1
2014-08,Formation.8,venture_capital,3
2014-08,Formation.8,micro_vc,2
2014-09,Formation.8,investment_bank,1
2014-09,Formation.8,individual,2
2014-09,Formation.8,corporate_venture_capital,1
2014-09,Formation.8,venture_capital,17
2014-09,Formation.8,micro_vc,3
2014-10,Formation.8,micro_vc,1
2014-10,Formation.8,venture_capital,3
2014-10,Formation.8,individual,1
2014-11,Formation.8,micro_vc,1
2014-11,Formation.8,venture_capital,5
2014-11,Formation.8,individual,2
2015-01,Formation.8,corporate_venture_capital,1
2015-01,Formation.8,others,2
2015-01,Formation.8,venture_capital,10
2015-01,Formation.8,individual,1
2015-01,Formation.8,accelerator,1
2015-01,Formation.8,angel_group,2
2015-01,Formation.8,micro_vc,1
2015-02,Formation.8,venture_capital,10
2015-02,Formation.8,micro_vc,1
2015-03,Formation.8,corporate_venture_capital,2
2015-03,Formation.8,venture_capital,8
2015-04,Formation.8,venture_capital,8
2015-04,Formation.8,individual,1
2015-05,Formation.8,accelerator,1
2015-05,Formation.8,others,1
2015-05,Formation.8,venture_capital,3
2015-05,Formation.8,micro_vc,2
2015-06,Formation.8,venture_capital,2
2015-07,Formation.8,corporate_venture_capital,1
2015-07,Formation.8,accelerator,2
2015-07,Formation.8,venture_capital,8
2015-08,Formation.8,venture_capital,5
2015-08,Formation.8,micro_vc,1
2015-09,Formation.8,angel_group,2
2015-09,Formation.8,accelerator,1
2015-09,Formation.8,venture_capital,7
2015-10,Formation.8,corporate_venture_capital,1
2015-10,Formation.8,accelerator,1
2015-10,Formation.8,venture_capital,9
2015-11,Formation.8,corporate_venture_capital,1
2015-11,Formation.8,angel_group,1
2015-11,Formation.8,others,1
2015-11,Formation.8,venture_capital,5
2015-11,Formation.8,accelerator,1
2015-12,Formation.8,venture_capital,1
2015-12,Formation.8,micro_vc,1
2016-01,Formation.8,others,1
2016-01,Formation.8,venture_capital,3
2016-02,Formation.8,corporate_venture_capital,1
2016-03,Formation.8,accelerator,1
2016-03,Formation.8,venture_capital,4
2016-05,Formation.8,corporate_venture_capital,1
2016-05,Formation.8,others,1
2016-05,Formation.8,venture_capital,6
2016-06,Formation.8,venture_capital,5
2016-07,Formation.8,corporate_venture_capital,1
2016-07,Formation.8,angel_group,1
2016-07,Formation.8,venture_capital,2
2016-07,Formation.8,micro_vc,1
2014-09,Boldstart.Ventures,corporate_venture_capital,1
2014-09,Boldstart.Ventures,micro_vc,1
2014-10,Boldstart.Ventures,micro_vc,1
2014-10,Boldstart.Ventures,accelerator,1
2014-10,Boldstart.Ventures,individual,2
2014-11,Boldstart.Ventures,venture_capital,3
2014-12,Boldstart.Ventures,individual,1
2014-12,Boldstart.Ventures,angel_group,1
2014-12,Boldstart.Ventures,others,2
2014-12,Boldstart.Ventures,venture_capital,6
2014-12,Boldstart.Ventures,accelerator,3
2015-02,Boldstart.Ventures,micro_vc,1
2015-04,Boldstart.Ventures,venture_capital,1
2015-05,Boldstart.Ventures,venture_capital,4
2015-05,Boldstart.Ventures,individual,1
2015-06,Boldstart.Ventures,accelerator,1
2015-06,Boldstart.Ventures,venture_capital,5
2015-06,Boldstart.Ventures,micro_vc,1
2015-07,Boldstart.Ventures,others,1
2015-07,Boldstart.Ventures,venture_capital,2
2015-09,Boldstart.Ventures,accelerator,1
2015-09,Boldstart.Ventures,venture_capital,1
2015-09,Boldstart.Ventures,micro_vc,1
2015-12,Boldstart.Ventures,venture_capital,2
2015-12,Boldstart.Ventures,micro_vc,3
2016-01,Boldstart.Ventures,venture_capital,1
2016-02,Boldstart.Ventures,venture_capital,1
2016-03,Boldstart.Ventures,venture_capital,3
2016-03,Boldstart.Ventures,micro_vc,1
2016-05,Boldstart.Ventures,others,1
2016-05,Boldstart.Ventures,venture_capital,1
2016-06,Boldstart.Ventures,venture_capital,3
2014-08,Tiger.Global.Management,investment_bank,1
2014-08,Tiger.Global.Management,venture_capital,5
2014-09,Tiger.Global.Management,others,1
2014-09,Tiger.Global.Management,angel_group,2
2014-09,Tiger.Global.Management,venture_capital,5
2014-09,Tiger.Global.Management,micro_vc,1
2014-10,Tiger.Global.Management,venture_capital,3
2014-11,Tiger.Global.Management,investment_bank,1
2014-11,Tiger.Global.Management,angel_group,1
2014-11,Tiger.Global.Management,others,1
2014-11,Tiger.Global.Management,venture_capital,4
2014-11,Tiger.Global.Management,micro_vc,1
2014-12,Tiger.Global.Management,investment_bank,1
2014-12,Tiger.Global.Management,others,1
2014-12,Tiger.Global.Management,venture_capital,5
2014-12,Tiger.Global.Management,individual,1
2015-01,Tiger.Global.Management,venture_capital,3
2015-02,Tiger.Global.Management,corporate_venture_capital,1
2015-02,Tiger.Global.Management,accelerator,1
2015-02,Tiger.Global.Management,venture_capital,3
2015-03,Tiger.Global.Management,investment_bank,1
2015-03,Tiger.Global.Management,corporate_venture_capital,1
2015-03,Tiger.Global.Management,venture_capital,14
2015-03,Tiger.Global.Management,micro_vc,1
2015-04,Tiger.Global.Management,investment_bank,1
2015-04,Tiger.Global.Management,venture_capital,8
2015-05,Tiger.Global.Management,venture_capital,2
2015-06,Tiger.Global.Management,investment_bank,2
2015-06,Tiger.Global.Management,angel_group,1
2015-06,Tiger.Global.Management,venture_capital,5
2015-06,Tiger.Global.Management,micro_vc,1
2015-07,Tiger.Global.Management,accelerator,1
2015-07,Tiger.Global.Management,venture_capital,3
2015-07,Tiger.Global.Management,individual,1
2015-08,Tiger.Global.Management,venture_capital,1
2015-09,Tiger.Global.Management,venture_capital,7
2015-10,Tiger.Global.Management,venture_capital,2
2015-11,Tiger.Global.Management,venture_capital,1
2015-12,Tiger.Global.Management,venture_capital,1
2016-01,Tiger.Global.Management,venture_capital,3
2016-06,Tiger.Global.Management,venture_capital,4
2014-10,Eniac.Ventures,micro_vc,2
2014-10,Eniac.Ventures,others,2
2014-10,Eniac.Ventures,venture_capital,8
2014-10,Eniac.Ventures,individual,2
2014-11,Eniac.Ventures,venture_capital,3
2014-11,Eniac.Ventures,micro_vc,2
2014-12,Eniac.Ventures,corporate_venture_capital,1
2014-12,Eniac.Ventures,accelerator,1
2014-12,Eniac.Ventures,venture_capital,8
2014-12,Eniac.Ventures,micro_vc,1
2015-01,Eniac.Ventures,micro_vc,2
2015-01,Eniac.Ventures,corporate_venture_capital,1
2015-01,Eniac.Ventures,others,1
2015-01,Eniac.Ventures,venture_capital,14
2015-01,Eniac.Ventures,individual,1
2015-02,Eniac.Ventures,others,1
2015-02,Eniac.Ventures,venture_capital,2
2015-02,Eniac.Ventures,micro_vc,1
2015-05,Eniac.Ventures,accelerator,1
2015-05,Eniac.Ventures,venture_capital,4
2015-06,Eniac.Ventures,accelerator,1
2015-07,Eniac.Ventures,corporate_venture_capital,1
2015-07,Eniac.Ventures,accelerator,2
2015-07,Eniac.Ventures,micro_vc,2
2015-08,Eniac.Ventures,individual,1
2015-08,Eniac.Ventures,venture_capital,7
2015-08,Eniac.Ventures,micro_vc,2
2015-09,Eniac.Ventures,micro_vc,1
2015-09,Eniac.Ventures,venture_capital,3
2015-09,Eniac.Ventures,angel_group,1
2015-09,Eniac.Ventures,individual,1
2015-10,Eniac.Ventures,micro_vc,2
2015-10,Eniac.Ventures,others,1
2015-10,Eniac.Ventures,venture_capital,9
2015-10,Eniac.Ventures,individual,2
2015-11,Eniac.Ventures,accelerator,1
2015-11,Eniac.Ventures,venture_capital,6
2015-11,Eniac.Ventures,individual,1
2015-12,Eniac.Ventures,accelerator,1
2015-12,Eniac.Ventures,venture_capital,2
2016-01,Eniac.Ventures,venture_capital,1
2016-02,Eniac.Ventures,individual,1
2016-02,Eniac.Ventures,others,1
2016-02,Eniac.Ventures,angel_group,2
2016-02,Eniac.Ventures,venture_capital,1
2016-02,Eniac.Ventures,micro_vc,1
2016-05,Eniac.Ventures,individual,1
2016-06,Eniac.Ventures,micro_vc,1
2016-06,Eniac.Ventures,venture_capital,1
2016-06,Eniac.Ventures,individual,1
2016-07,Eniac.Ventures,venture_capital,3
2016-07,Eniac.Ventures,micro_vc,1
2014-09,Lux.Capital,angel_group,1
2014-09,Lux.Capital,others,1
2014-09,Lux.Capital,venture_capital,11
2014-10,Lux.Capital,venture_capital,3
2014-12,Lux.Capital,venture_capital,4
2015-01,Lux.Capital,others,1
2015-01,Lux.Capital,venture_capital,6
2015-01,Lux.Capital,micro_vc,1
2015-02,Lux.Capital,venture_capital,2
2015-03,Lux.Capital,corporate_venture_capital,1
2015-03,Lux.Capital,venture_capital,4
2015-03,Lux.Capital,micro_vc,2
2015-04,Lux.Capital,corporate_venture_capital,1
2015-04,Lux.Capital,venture_capital,3
2015-05,Lux.Capital,others,1
2015-05,Lux.Capital,accelerator,1
2015-05,Lux.Capital,venture_capital,2
2015-05,Lux.Capital,individual,1
2015-06,Lux.Capital,investment_bank,1
2015-06,Lux.Capital,corporate_venture_capital,1
2015-06,Lux.Capital,venture_capital,7
2015-06,Lux.Capital,micro_vc,1
2015-07,Lux.Capital,corporate_venture_capital,1
2015-07,Lux.Capital,venture_capital,11
2015-07,Lux.Capital,angel_group,1
2015-07,Lux.Capital,micro_vc,1
2015-09,Lux.Capital,venture_capital,5
2015-10,Lux.Capital,accelerator,1
2015-10,Lux.Capital,venture_capital,6
2015-10,Lux.Capital,micro_vc,1
2015-11,Lux.Capital,venture_capital,4
2015-11,Lux.Capital,micro_vc,1
2015-12,Lux.Capital,venture_capital,1
2016-01,Lux.Capital,corporate_venture_capital,1
2016-01,Lux.Capital,venture_capital,2
2016-01,Lux.Capital,micro_vc,1
2016-02,Lux.Capital,corporate_venture_capital,1
2016-02,Lux.Capital,accelerator,1
2016-02,Lux.Capital,venture_capital,4
2016-03,Lux.Capital,individual,1
2016-03,Lux.Capital,venture_capital,1
2016-03,Lux.Capital,micro_vc,1
2016-04,Lux.Capital,investment_bank,1
2016-04,Lux.Capital,venture_capital,9
2016-04,Lux.Capital,angel_group,1
2016-05,Lux.Capital,others,1
2016-05,Lux.Capital,venture_capital,1
2016-06,Lux.Capital,corporate_venture_capital,1
2016-06,Lux.Capital,venture_capital,2
2016-06,Lux.Capital,micro_vc,1
2016-07,Lux.Capital,corporate_venture_capital,1
2016-07,Lux.Capital,venture_capital,5
2014-08,ARCH.Venture.Partners,venture_capital,1
2014-09,ARCH.Venture.Partners,others,1
2014-09,ARCH.Venture.Partners,venture_capital,1
2014-10,ARCH.Venture.Partners,others,1
2014-10,ARCH.Venture.Partners,venture_capital,2
2014-11,ARCH.Venture.Partners,corporate_venture_capital,1
2014-11,ARCH.Venture.Partners,venture_capital,1
2015-02,ARCH.Venture.Partners,venture_capital,3
2015-03,ARCH.Venture.Partners,venture_capital,3
2015-05,ARCH.Venture.Partners,venture_capital,2
2015-06,ARCH.Venture.Partners,others,2
2015-06,ARCH.Venture.Partners,venture_capital,4
2015-07,ARCH.Venture.Partners,venture_capital,3
2015-08,ARCH.Venture.Partners,corporate_venture_capital,1
2015-08,ARCH.Venture.Partners,venture_capital,3
2015-10,ARCH.Venture.Partners,venture_capital,1
2015-11,ARCH.Venture.Partners,venture_capital,2
2016-01,ARCH.Venture.Partners,corporate_venture_capital,1
2016-01,ARCH.Venture.Partners,others,3
2016-01,ARCH.Venture.Partners,venture_capital,4
2016-02,ARCH.Venture.Partners,venture_capital,1
2016-03,ARCH.Venture.Partners,corporate_venture_capital,1
2016-03,ARCH.Venture.Partners,individual,1
2016-03,ARCH.Venture.Partners,others,1
2016-03,ARCH.Venture.Partners,venture_capital,1
2016-03,ARCH.Venture.Partners,micro_vc,1
2016-05,ARCH.Venture.Partners,venture_capital,3
2014-08,Right.Side.Capital.Management,accelerator,2
2014-08,Right.Side.Capital.Management,venture_capital,3
2014-08,Right.Side.Capital.Management,micro_vc,2
2014-09,Right.Side.Capital.Management,venture_capital,2
2014-10,Right.Side.Capital.Management,accelerator,1
2014-11,Right.Side.Capital.Management,accelerator,1
2014-11,Right.Side.Capital.Management,venture_capital,1
